"event_date","events","active_users","sessions"
2023-02-12 03:27:07,3,1,1
2023-02-12 03:27:19,2,1,1
2023-02-12 03:27:54,3,1,1
2023-02-12 03:28:08,2,1,1
2023-02-12 03:28:55,3,1,1
2023-02-12 03:29:08,2,1,1
2023-02-12 03:30:11,3,1,1
2023-02-12 03:30:16,2,1,1
2023-02-12 03:30:55,3,1,1
2023-02-12 03:31:04,2,1,1
2023-02-12 03:32:15,4,1,1
2023-02-12 03:33:26,2,1,1
2023-02-12 03:34:28,1,1,1
2023-02-12 03:34:41,2,1,1
2023-02-12 03:51:52,2,1,1
2023-02-12 03:53:28,1,1,1
2023-02-12 03:53:50,2,1,1
2023-02-12 03:53:55,2,1,1
2023-02-12 03:54:01,2,1,1
2023-02-12 04:38:47,2,1,1
2023-02-12 04:40:15,1,1,1
2023-02-12 04:40:36,2,1,1
2023-02-12 04:40:41,2,1,1
2023-02-12 04:40:46,2,1,1
2023-02-12 04:40:51,2,1,1
2023-02-12 04:40:58,2,1,1
2023-02-12 04:41:08,2,1,1
2023-02-12 04:41:14,2,1,1
2023-02-12 04:41:18,3,1,1
2023-02-12 04:58:03,2,1,1
2023-02-12 04:59:04,1,1,1
2023-02-12 04:59:26,2,1,1
2023-02-12 05:07:16,2,1,1
2023-02-12 05:08:14,1,1,1
2023-02-12 05:08:31,2,1,1
2023-02-12 05:08:35,2,1,1
2023-02-12 05:08:41,2,1,1
2023-02-12 05:08:48,2,1,1
2023-02-12 05:08:57,2,1,1
2023-02-12 05:09:04,2,1,1
2023-02-12 05:09:14,2,1,1
2023-02-12 05:09:18,3,1,1
2023-02-12 05:12:57,2,1,1
2023-02-12 05:13:55,1,1,1
2023-02-12 05:14:22,2,1,1
2023-02-12 05:14:28,2,1,1
2023-02-12 05:14:33,2,1,1
2023-02-12 05:14:40,2,1,1
2023-02-12 05:14:47,2,1,1
2023-02-12 05:14:56,2,1,1
2023-02-12 05:15:04,2,1,1
2023-02-12 05:15:09,3,1,1
2023-02-12 05:15:21,3,1,1
2023-02-12 05:15:27,2,1,1
2023-02-12 05:15:57,3,1,1
2023-02-12 05:28:45,1,1,1
2023-02-12 05:29:03,3,1,1
2023-02-12 05:29:14,2,1,1
2023-02-12 05:29:55,3,1,1
2023-02-12 05:30:15,2,1,1
2023-02-12 05:31:09,3,1,1
2023-02-12 05:31:26,2,1,1
2023-02-12 05:32:49,3,1,1
2023-02-12 05:33:03,2,1,1
2023-02-12 05:34:11,3,1,1
2023-02-12 05:34:37,2,1,1
2023-02-12 05:35:35,2,1,1
2023-02-12 05:54:16,2,1,1
2023-02-12 05:55:28,1,1,1
2023-02-12 05:55:55,2,1,1
2023-02-12 05:56:03,1,1,1
2023-02-12 06:17:04,2,1,1
2023-02-12 06:18:44,1,1,1
2023-02-12 06:19:11,2,1,1
2023-02-12 06:30:39,2,1,1
2023-02-12 06:32:04,1,1,1
2023-02-12 06:32:20,2,1,1
2023-02-12 06:32:25,2,1,1
2023-02-12 06:32:31,2,1,1
2023-02-12 06:49:05,2,1,1
2023-02-12 06:50:40,1,1,1
2023-02-12 06:51:06,2,1,1
2023-02-12 06:51:11,2,1,1
2023-02-12 06:51:13,2,1,1
2023-02-12 06:51:22,2,1,1
2023-02-12 06:51:27,2,1,1
2023-02-12 07:16:43,1,1,1
2023-02-12 07:17:00,3,1,1
2023-02-12 07:17:13,2,1,1
2023-02-12 07:18:12,3,1,1
2023-02-12 07:18:40,2,1,1
2023-02-12 07:19:49,3,1,1
2023-02-12 07:20:06,2,1,1
2023-02-12 07:20:56,3,1,1
2023-02-12 07:21:17,2,1,1
2023-02-12 07:22:11,3,1,1
2023-02-12 07:22:48,2,1,1
2023-02-12 07:23:28,2,1,1
2023-02-12 07:24:08,4,1,1
2023-02-12 07:25:01,1,1,1
2023-02-12 07:25:16,2,1,1
2023-02-12 07:25:23,2,1,1
2023-02-12 07:25:28,2,1,1
2023-02-12 07:25:37,2,1,1
2023-02-12 07:25:46,2,1,1
2023-02-12 07:25:51,2,1,1
2023-02-12 07:26:02,2,1,1
2023-02-12 07:26:05,3,1,1
2023-02-12 07:27:42,2,1,1
2023-02-12 07:29:00,1,1,1
2023-02-12 07:29:15,2,1,1
2023-02-12 07:29:18,2,1,1
2023-02-12 07:29:21,2,1,1
2023-02-12 07:29:29,2,1,1
2023-02-12 07:29:37,1,1,1
2023-02-12 07:47:53,2,1,1
2023-02-12 07:49:31,1,1,1
2023-02-12 07:49:58,2,1,1
2023-02-12 07:50:03,2,1,1
2023-02-12 07:50:07,2,1,1
2023-02-12 07:50:13,1,1,1
2023-02-12 07:52:07,2,1,1
2023-02-12 07:53:05,1,1,1
2023-02-12 07:53:30,2,1,1
2023-02-12 07:53:35,2,1,1
2023-02-12 07:53:39,2,1,1
2023-02-12 07:53:45,2,1,1
2023-02-12 07:53:53,2,1,1
2023-02-12 07:54:02,2,1,1
2023-02-12 07:54:14,2,1,1
2023-02-12 07:54:17,3,1,1
2023-02-12 07:54:23,3,1,1
2023-02-12 07:54:35,2,1,1
2023-02-12 07:55:06,3,1,1
2023-02-12 08:10:33,2,1,1
2023-02-12 08:11:45,1,1,1
2023-02-12 08:12:10,2,1,1
2023-02-12 08:12:16,2,1,1
2023-02-12 08:12:19,2,1,1
2023-02-12 08:12:25,2,1,1
2023-02-12 08:12:34,2,1,1
2023-02-12 08:12:38,2,1,1
2023-02-12 08:12:49,2,1,1
2023-02-12 08:12:53,3,1,1
2023-02-12 08:12:58,3,1,1
2023-02-12 08:13:09,2,1,1
2023-02-12 08:13:45,3,1,1
2023-02-12 08:14:00,2,1,1
2023-02-12 08:14:42,3,1,1
2023-02-12 08:24:08,2,1,1
2023-02-12 08:25:08,1,1,1
2023-02-12 08:25:31,2,1,1
2023-02-12 08:25:34,2,1,1
2023-02-12 08:25:36,2,1,1
2023-02-12 08:25:42,2,1,1
2023-02-12 08:25:49,2,1,1
2023-02-12 08:26:01,2,1,1
2023-02-12 08:33:21,2,1,1
2023-02-12 08:34:41,1,1,1
2023-02-12 08:34:53,2,1,1
2023-02-12 08:35:00,1,1,1
2023-02-12 09:06:12,2,1,1
2023-02-12 09:07:49,1,1,1
2023-02-12 09:08:00,2,1,1
2023-02-12 09:08:12,1,1,1
2023-02-12 09:26:08,1,1,1
2023-02-12 09:26:20,3,1,1
2023-02-12 09:26:34,2,1,1
2023-02-12 09:27:18,3,1,1
2023-02-12 09:27:36,2,1,1
2023-02-12 09:29:22,3,1,1
2023-02-12 09:29:41,2,1,1
2023-02-12 09:30:37,2,1,1
2023-02-12 09:30:52,2,1,1
2023-02-12 09:31:44,3,1,1
2023-02-12 09:32:20,2,1,1
2023-02-12 09:33:58,3,1,1
2023-02-12 09:52:30,2,1,1
2023-02-12 09:53:35,1,1,1
2023-02-12 09:53:49,2,1,1
2023-02-12 09:53:52,2,1,1
2023-02-12 09:53:57,2,1,1
2023-02-12 09:54:05,2,1,1
2023-02-12 09:54:11,2,1,1
2023-02-12 10:11:46,2,1,1
2023-02-12 10:13:25,1,1,1
2023-02-12 10:13:34,2,1,1
2023-02-12 10:13:38,2,1,1
2023-02-12 10:13:42,2,1,1
2023-02-12 10:13:46,1,1,1
2023-02-12 10:17:27,2,1,1
2023-02-12 10:18:51,1,1,1
2023-02-12 10:19:19,2,1,1
2023-02-12 10:19:22,2,1,1
2023-02-12 10:19:27,2,1,1
2023-02-12 10:19:36,2,1,1
2023-02-12 10:19:43,2,1,1
2023-02-12 10:19:47,2,1,1
2023-02-12 10:19:54,2,1,1
2023-02-12 10:20:02,3,1,1
2023-02-12 10:20:12,3,1,1
2023-02-12 10:20:22,2,1,1
2023-02-12 10:20:59,3,1,1
2023-02-12 10:21:07,2,1,1
2023-02-12 10:21:50,3,1,1
2023-02-12 10:22:05,2,1,1
2023-02-12 10:22:51,3,1,1
2023-02-12 10:23:08,2,1,1
2023-02-12 10:24:41,1,1,1
2023-02-12 10:24:46,3,1,1
2023-02-12 10:24:47,1,1,1
2023-02-12 10:24:59,2,1,1
2023-02-12 10:25:02,4,2,2
2023-02-12 10:25:08,2,1,1
2023-02-12 10:25:15,2,1,1
2023-02-12 10:25:21,2,1,1
2023-02-12 10:25:33,2,1,1
2023-02-12 10:25:37,2,1,1
2023-02-12 10:26:58,3,1,1
2023-02-12 10:36:43,2,1,1
2023-02-12 10:37:54,1,1,1
2023-02-12 10:38:24,2,1,1
2023-02-12 10:38:27,2,1,1
2023-02-12 10:38:31,2,1,1
2023-02-12 10:38:42,1,1,1
2023-02-12 10:58:21,2,1,1
2023-02-12 10:59:14,1,1,1
2023-02-12 10:59:27,2,1,1
2023-02-12 10:59:30,2,1,1
2023-02-12 10:59:35,2,1,1
2023-02-12 10:59:42,2,1,1
2023-02-12 10:59:52,2,1,1
2023-02-12 10:59:59,2,1,1
2023-02-12 11:00:07,2,1,1
2023-02-12 11:00:13,3,1,1
2023-02-12 11:00:23,3,1,1
2023-02-12 11:00:34,2,1,1
2023-02-12 11:01:16,3,1,1
2023-02-12 11:01:28,2,1,1
2023-02-12 11:02:16,3,1,1
2023-02-12 11:07:34,2,1,1
2023-02-12 11:08:30,1,1,1
2023-02-12 11:08:52,2,1,1
2023-02-12 11:40:25,2,1,1
2023-02-12 11:41:34,1,1,1
2023-02-12 11:41:58,2,1,1
2023-02-12 11:42:03,2,1,1
2023-02-12 11:49:38,2,1,1
2023-02-12 11:50:42,1,1,1
2023-02-12 11:50:55,2,1,1
2023-02-12 11:51:02,2,1,1
2023-02-12 11:51:05,2,1,1
2023-02-12 11:51:10,2,1,1
2023-02-12 11:51:16,2,1,1
2023-02-12 11:51:24,2,1,1
2023-02-12 11:51:32,2,1,1
2023-02-12 11:51:38,3,1,1
2023-02-12 11:51:49,3,1,1
2023-02-12 11:52:01,2,1,1
2023-02-12 11:52:42,3,1,1
2023-02-12 11:52:51,2,1,1
2023-02-12 11:53:41,3,1,1
2023-02-12 11:53:52,2,1,1
2023-02-12 11:54:24,1,1,1
2023-02-12 11:54:32,3,1,1
2023-02-12 11:54:41,3,1,1
2023-02-12 11:54:56,2,1,1
2023-02-12 11:56:18,3,1,1
2023-02-12 11:58:51,2,1,1
2023-02-12 12:00:18,1,1,1
2023-02-12 12:00:43,2,1,1
2023-02-12 12:00:47,2,1,1
2023-02-12 12:00:50,2,1,1
2023-02-12 12:01:01,2,1,1
2023-02-12 12:01:11,2,1,1
2023-02-12 12:01:18,2,1,1
2023-02-12 12:02:47,1,1,1
2023-02-12 12:03:05,3,1,1
2023-02-12 12:03:15,2,1,1
2023-02-12 12:04:20,3,1,1
2023-02-12 12:04:35,2,1,1
2023-02-12 12:05:41,3,1,1
2023-02-12 12:05:57,2,1,1
2023-02-12 12:07:00,2,1,1
2023-02-12 12:07:14,2,1,1
2023-02-12 12:07:55,3,1,1
2023-02-12 12:08:26,2,1,1
2023-02-12 12:09:50,3,1,1
2023-02-12 12:12:26,2,1,1
2023-02-12 12:13:27,1,1,1
2023-02-12 12:13:39,2,1,1
2023-02-12 12:13:44,2,1,1
2023-02-12 12:13:47,2,1,1
2023-02-12 12:13:57,2,1,1
2023-02-12 12:14:07,2,1,1
2023-02-12 12:14:16,2,1,1
2023-02-12 12:16:40,2,1,1
2023-02-12 12:18:15,1,1,1
2023-02-12 12:18:34,2,1,1
2023-02-12 12:18:37,2,1,1
2023-02-12 12:18:42,2,1,1
2023-02-12 12:18:51,2,1,1
2023-02-12 12:19:01,2,1,1
2023-02-12 12:22:21,2,1,1
2023-02-12 12:23:14,1,1,1
2023-02-12 12:23:41,2,1,1
2023-02-12 12:23:44,2,1,1
2023-02-12 12:23:47,2,1,1
2023-02-12 12:23:51,2,1,1
2023-02-12 12:24:00,2,1,1
2023-02-12 12:24:05,2,1,1
2023-02-12 12:24:15,2,1,1
2023-02-12 12:24:21,3,1,1
2023-02-12 12:24:30,3,1,1
2023-02-12 12:24:42,2,1,1
2023-02-12 12:25:26,3,1,1
2023-02-12 12:25:38,2,1,1
2023-02-12 12:26:25,3,1,1
2023-02-12 12:31:34,2,1,1
2023-02-12 12:32:54,1,1,1
2023-02-12 12:33:07,2,1,1
2023-02-12 12:33:10,2,1,1
2023-02-12 12:33:16,2,1,1
2023-02-12 12:33:21,2,1,1
2023-02-12 12:33:32,2,1,1
2023-02-12 12:33:41,2,1,1
2023-02-12 12:33:50,2,1,1
2023-02-12 12:33:54,3,1,1
2023-02-12 12:34:01,3,1,1
2023-02-12 12:34:09,2,1,1
2023-02-12 12:34:54,3,1,1
2023-02-12 12:35:05,2,1,1
2023-02-12 12:35:55,3,1,1
2023-02-12 12:50:50,2,1,1
2023-02-12 12:51:47,1,1,1
2023-02-12 12:52:12,2,1,1
2023-02-12 12:52:16,2,1,1
2023-02-12 12:52:18,2,1,1
2023-02-12 13:27:13,2,1,1
2023-02-12 13:28:41,1,1,1
2023-02-12 13:29:05,2,1,1
2023-02-12 13:29:10,2,1,1
2023-02-12 13:29:13,2,1,1
2023-02-12 13:29:21,2,1,1
2023-02-12 13:29:29,2,1,1
2023-02-12 13:29:37,2,1,1
2023-02-12 13:29:48,2,1,1
2023-02-12 13:29:52,3,1,1
2023-02-12 13:30:00,3,1,1
2023-02-12 13:30:07,2,1,1
2023-02-12 13:30:43,3,1,1
2023-02-12 13:30:53,2,1,1
2023-02-12 13:31:34,3,1,1
2023-02-12 13:31:51,2,1,1
2023-02-12 13:32:42,3,1,1
2023-02-12 13:32:50,2,1,1
2023-02-12 13:33:37,3,1,1
2023-02-12 13:33:46,2,1,1
2023-02-12 13:35:08,4,1,1
2023-02-12 13:40:48,2,1,1
2023-02-12 13:42:12,1,1,1
2023-02-12 13:42:42,2,1,1
2023-02-12 13:54:23,2,1,1
2023-02-12 13:55:42,1,1,1
2023-02-12 13:55:58,2,1,1
2023-02-12 13:56:06,1,1,1
2023-02-12 14:05:58,2,1,1
2023-02-12 14:07:37,1,1,1
2023-02-12 14:08:03,2,1,1
2023-02-12 14:08:08,2,1,1
2023-02-12 14:08:14,2,1,1
2023-02-12 14:08:26,2,1,1
2023-02-12 14:08:34,2,1,1
2023-02-12 14:08:47,2,1,1
2023-02-12 14:08:53,1,1,1
2023-02-12 14:11:39,2,1,1
2023-02-12 14:12:34,1,1,1
2023-02-12 14:12:54,2,1,1
2023-02-12 14:12:57,2,1,1
2023-02-12 14:13:01,2,1,1
2023-02-12 14:21:47,1,1,1
2023-02-12 14:21:54,3,1,1
2023-02-12 14:22:12,2,1,1
2023-02-12 14:23:55,3,1,1
2023-02-12 14:34:27,2,1,1
2023-02-12 14:35:41,1,1,1
2023-02-12 14:36:00,2,1,1
2023-02-12 14:36:05,2,1,1
2023-02-12 14:36:10,2,1,1
2023-02-12 14:36:17,2,1,1
2023-02-12 14:36:22,2,1,1
2023-02-12 14:36:27,2,1,1
2023-02-12 14:36:37,2,1,1
2023-02-12 14:36:44,3,1,1
2023-02-12 14:36:55,3,1,1
2023-02-12 14:37:05,2,1,1
2023-02-12 14:37:35,3,1,1
2023-02-12 14:37:44,2,1,1
2023-02-12 14:38:36,3,1,1
2023-02-12 14:38:45,2,1,1
2023-02-12 14:39:27,3,1,1
2023-02-12 14:39:39,2,1,1
2023-02-12 14:40:25,3,1,1
2023-02-12 14:40:39,2,1,1
2023-02-12 14:41:40,4,1,1
2023-02-12 15:13:19,1,1,1
2023-02-12 15:13:34,3,1,1
2023-02-12 15:13:52,2,1,1
2023-02-12 15:14:51,3,1,1
2023-02-12 15:15:18,2,1,1
2023-02-12 15:16:23,2,1,1
2023-02-12 15:16:51,3,1,1
2023-02-12 15:17:02,2,1,1
2023-02-12 15:17:43,1,1,1
2023-02-12 15:18:13,2,1,1
2023-02-12 15:18:14,3,1,1
2023-02-12 15:18:16,2,1,1
2023-02-12 15:18:19,1,1,1
2023-02-12 15:18:39,2,1,1
2023-02-12 15:19:36,3,1,1
2023-02-12 15:20:13,2,1,1
2023-02-12 15:21:15,2,1,1
2023-02-12 15:29:58,2,1,1
2023-02-12 15:30:54,1,1,1
2023-02-12 15:31:10,2,1,1
2023-02-12 15:31:13,2,1,1
2023-02-12 15:31:18,2,1,1
2023-02-12 15:31:22,2,1,1
2023-02-12 15:31:27,2,1,1
2023-02-12 15:31:31,2,1,1
2023-02-12 15:31:42,2,1,1
2023-02-12 15:31:45,3,1,1
2023-02-12 15:31:59,3,1,1
2023-02-12 15:32:09,2,1,1
2023-02-12 15:32:40,3,1,1
2023-02-12 15:32:52,2,1,1
2023-02-12 15:33:45,3,1,1
2023-02-12 15:33:57,2,1,1
2023-02-12 15:34:54,3,1,1
2023-02-12 15:35:03,2,1,1
2023-02-12 15:35:55,2,1,1
2023-02-12 15:57:00,2,1,1
2023-02-12 15:58:30,1,1,1
2023-02-12 15:58:44,2,1,1
2023-02-12 15:58:50,2,1,1
2023-02-12 15:58:55,2,1,1
2023-02-12 15:59:04,2,1,1
2023-02-12 15:59:15,2,1,1
2023-02-12 15:59:21,2,1,1
2023-02-12 15:59:31,2,1,1
2023-02-12 15:59:34,3,1,1
2023-02-12 15:59:40,3,1,1
2023-02-12 15:59:52,2,1,1
2023-02-12 16:00:29,3,1,1
2023-02-12 16:00:47,2,1,1
2023-02-12 16:01:38,3,1,1
2023-02-12 16:01:49,2,1,1
2023-02-12 16:02:51,3,1,1
2023-02-12 16:03:02,2,1,1
2023-02-12 16:03:55,3,1,1
2023-02-12 16:04:06,2,1,1
2023-02-12 16:05:35,4,1,1
2023-02-12 16:06:13,2,1,1
2023-02-12 16:15:26,2,1,1
2023-02-12 16:16:29,1,1,1
2023-02-12 16:16:50,2,1,1
2023-02-12 16:16:53,2,1,1
2023-02-12 16:16:55,2,1,1
2023-02-12 16:17:05,2,1,1
2023-02-12 16:17:13,2,1,1
2023-02-12 16:17:22,1,1,1
2023-02-12 16:24:39,2,1,1
2023-02-12 16:25:57,1,1,1
2023-02-12 16:26:22,2,1,1
2023-02-12 16:26:27,2,1,1
2023-02-12 16:26:32,2,1,1
2023-02-12 16:26:37,2,1,1
2023-02-12 16:26:45,2,1,1
2023-02-12 16:26:49,2,1,1
2023-02-12 16:26:56,2,1,1
2023-02-12 16:27:00,3,1,1
2023-02-12 16:28:53,2,1,1
2023-02-12 16:30:06,1,1,1
2023-02-12 16:30:23,2,1,1
2023-02-12 16:44:50,2,1,1
2023-02-12 16:46:02,1,1,1
2023-02-12 16:46:19,2,1,1
2023-02-12 16:46:23,2,1,1
2023-02-12 17:07:38,2,1,1
2023-02-12 17:08:49,1,1,1
2023-02-12 17:09:10,2,1,1
2023-02-12 17:09:16,2,1,1
2023-02-12 17:09:20,2,1,1
2023-02-12 17:09:27,2,1,1
2023-02-12 17:09:35,2,1,1
2023-02-12 17:09:43,2,1,1
2023-02-12 17:09:52,2,1,1
2023-02-12 17:09:58,3,1,1
2023-02-12 17:10:06,3,1,1
2023-02-12 17:10:16,2,1,1
2023-02-12 17:10:56,3,1,1
2023-02-12 17:11:09,2,1,1
2023-02-12 17:12:03,3,1,1
2023-02-12 17:12:13,2,1,1
2023-02-12 17:13:12,3,1,1
2023-02-12 17:13:22,2,1,1
2023-02-12 17:14:08,3,1,1
2023-02-12 17:14:19,2,1,1
2023-02-12 17:15:44,4,1,1
2023-02-12 17:16:51,2,1,1
2023-02-12 17:17:54,1,1,1
2023-02-12 17:18:17,2,1,1
2023-02-12 17:18:20,2,1,1
2023-02-12 17:32:40,2,1,1
2023-02-12 17:34:18,1,1,1
2023-02-12 17:34:41,2,1,1
2023-02-12 17:34:44,2,1,1
2023-02-12 17:34:47,2,1,1
2023-02-12 17:34:54,2,1,1
2023-02-12 17:35:00,2,1,1
2023-02-12 17:35:05,2,1,1
2023-02-12 17:35:13,2,1,1
2023-02-12 17:35:20,3,1,1
2023-02-12 17:35:28,3,1,1
2023-02-12 17:35:41,2,1,1
2023-02-12 17:36:13,3,1,1
2023-02-12 17:50:29,2,1,1
2023-02-12 17:51:31,1,1,1
2023-02-12 17:51:55,2,1,1
2023-02-12 17:51:59,2,1,1
2023-02-12 17:52:03,2,1,1
2023-02-12 17:52:14,2,1,1
2023-02-12 17:52:18,2,1,1
2023-02-12 17:52:26,2,1,1
2023-02-12 17:52:34,2,1,1
2023-02-12 17:56:10,2,1,1
2023-02-12 17:57:30,1,1,1
2023-02-12 17:57:51,2,1,1
2023-02-12 17:57:56,2,1,1
2023-02-12 17:58:02,2,1,1
2023-02-12 17:58:08,2,1,1
2023-02-12 17:58:15,2,1,1
2023-02-12 17:58:24,2,1,1
2023-02-12 17:58:31,2,1,1
2023-02-12 17:58:35,3,1,1
2023-02-12 17:58:45,3,1,1
2023-02-12 17:58:52,2,1,1
2023-02-12 17:59:28,3,1,1
2023-02-12 17:59:43,2,1,1
2023-02-12 18:00:36,3,1,1
2023-02-12 18:00:47,2,1,1
2023-02-12 18:01:51,5,2,2
2023-02-12 18:03:30,1,1,1
2023-02-12 18:03:47,2,1,1
2023-02-12 18:03:52,2,1,1
2023-02-12 18:03:58,2,1,1
2023-02-12 18:04:02,2,1,1
2023-02-12 18:04:08,2,1,1
2023-02-12 18:04:14,2,1,1
2023-02-12 18:04:23,2,1,1
2023-02-12 18:04:30,3,1,1
2023-02-12 18:04:44,3,1,1
2023-02-12 18:04:50,2,1,1
2023-02-12 18:05:22,3,1,1
2023-02-12 18:05:34,2,1,1
2023-02-12 18:06:19,3,1,1
2023-02-12 18:06:32,2,1,1
2023-02-12 18:07:19,2,1,1
2023-02-12 18:07:29,2,1,1
2023-02-12 18:08:06,3,1,1
2023-02-12 18:15:26,2,1,1
2023-02-12 18:16:44,1,1,1
2023-02-12 18:16:56,2,1,1
2023-02-12 18:16:59,2,1,1
2023-02-12 18:17:03,2,1,1
2023-02-12 18:19:40,2,1,1
2023-02-12 18:20:56,1,1,1
2023-02-12 18:21:12,2,1,1
2023-02-12 18:21:15,2,1,1
2023-02-12 18:21:20,2,1,1
2023-02-12 18:33:07,2,1,1
2023-02-12 18:34:27,1,1,1
2023-02-12 18:34:49,2,1,1
2023-02-12 18:46:34,2,1,1
2023-02-12 18:48:14,1,1,1
2023-02-12 18:48:42,2,1,1
2023-02-12 18:48:45,2,1,1
2023-02-12 18:48:49,2,1,1
2023-02-12 18:48:54,2,1,1
2023-02-12 18:49:04,2,1,1
2023-02-12 18:49:14,2,1,1
2023-02-12 18:49:26,2,1,1
2023-02-12 18:49:29,3,1,1
2023-02-12 18:49:40,3,1,1
2023-02-12 18:49:52,2,1,1
2023-02-12 18:50:37,3,1,1
2023-02-12 18:50:46,1,1,1
2023-02-12 18:50:54,2,1,1
2023-02-12 18:51:00,3,1,1
2023-02-12 18:51:12,2,1,1
2023-02-12 18:51:38,3,1,1
2023-02-12 18:51:50,2,1,1
2023-02-12 18:52:10,2,1,1
2023-02-12 18:52:27,2,1,1
2023-02-12 18:52:29,3,1,1
2023-02-12 18:52:40,2,1,1
2023-02-12 18:53:16,3,1,1
2023-02-12 18:53:24,2,1,1
2023-02-12 18:53:38,3,1,1
2023-02-12 18:53:57,2,1,1
2023-02-12 18:54:41,4,1,1
2023-02-12 18:54:59,2,1,1
2023-02-12 18:55:21,2,1,1
2023-02-12 18:55:47,2,1,1
2023-02-12 18:56:26,3,1,1
2023-02-12 18:56:55,3,1,1
2023-02-12 18:57:18,1,1,1
2023-02-12 18:57:28,2,1,1
2023-02-12 18:57:32,2,1,1
2023-02-12 18:57:36,2,1,1
2023-02-12 18:57:41,2,1,1
2023-02-12 18:57:49,2,1,1
2023-02-12 18:57:59,2,1,1
2023-02-12 18:58:08,2,1,1
2023-02-12 18:58:09,2,1,1
2023-02-12 18:58:14,3,1,1
2023-02-12 18:58:22,3,1,1
2023-02-12 18:58:29,2,1,1
2023-02-12 18:59:03,3,1,1
2023-02-12 18:59:15,2,1,1
2023-02-12 18:59:47,1,1,1
2023-02-12 18:59:57,2,1,1
2023-02-12 19:00:04,3,1,1
2023-02-12 19:00:09,1,1,1
2023-02-12 19:00:21,2,1,1
2023-02-12 19:01:00,3,1,1
2023-02-12 19:01:09,2,1,1
2023-02-12 19:02:06,3,1,1
2023-02-12 19:02:16,2,1,1
2023-02-12 19:03:51,4,1,1
2023-02-12 19:43:45,2,1,1
2023-02-12 19:43:58,1,1,1
2023-02-12 19:44:13,3,1,1
2023-02-12 19:44:22,2,1,1
2023-02-12 19:45:19,1,1,1
2023-02-12 19:45:27,3,1,1
2023-02-12 19:45:44,4,2,2
2023-02-12 19:45:51,2,1,1
2023-02-12 19:45:56,2,1,1
2023-02-12 19:46:05,2,1,1
2023-02-12 19:46:12,2,1,1
2023-02-12 19:46:18,2,1,1
2023-02-12 19:46:25,2,1,1
2023-02-12 19:46:29,3,1,1
2023-02-12 19:46:36,3,1,1
2023-02-12 19:46:45,2,1,1
2023-02-12 19:46:58,3,1,1
2023-02-12 19:47:13,2,1,1
2023-02-12 19:47:30,3,1,1
2023-02-12 19:47:48,2,1,1
2023-02-12 19:48:35,3,1,1
2023-02-12 19:48:37,3,1,1
2023-02-12 19:48:52,2,1,1
2023-02-12 19:48:56,2,1,1
2023-02-12 19:49:40,3,1,1
2023-02-12 19:49:51,2,1,1
2023-02-12 19:49:58,3,1,1
2023-02-12 19:50:25,2,1,1
2023-02-12 19:50:42,3,1,1
2023-02-12 19:50:50,2,1,1
2023-02-12 19:52:01,2,1,1
2023-02-12 19:52:10,4,1,1
2023-02-12 19:52:58,2,1,1
2023-02-12 19:54:18,1,1,1
2023-02-12 19:54:47,2,1,1
2023-02-12 19:56:29,1,1,1
2023-02-12 19:56:43,3,1,1
2023-02-12 19:56:58,2,1,1
2023-02-12 19:57:46,3,1,1
2023-02-12 19:58:06,2,1,1
2023-02-12 19:59:24,3,1,1
2023-02-12 19:59:42,2,1,1
2023-02-12 20:00:58,3,1,1
2023-02-12 20:01:12,2,1,1
2023-02-12 20:02:16,3,1,1
2023-02-12 20:02:41,2,1,1
2023-02-12 20:04:01,2,1,1
2023-02-12 20:39:53,2,1,1
2023-02-12 20:41:09,1,1,1
2023-02-12 20:41:29,2,1,1
2023-02-12 20:41:33,2,1,1
2023-02-12 20:41:36,2,1,1
2023-02-12 20:41:44,2,1,1
2023-02-12 20:41:49,1,1,1
2023-02-12 20:59:09,2,1,1
2023-02-12 21:00:36,1,1,1
2023-02-12 21:00:56,2,1,1
2023-02-12 21:01:00,2,1,1
2023-02-12 21:01:08,1,1,1
2023-02-12 21:26:19,2,1,1
2023-02-12 21:27:58,1,1,1
2023-02-12 21:28:26,2,1,1
2023-02-12 21:28:30,2,1,1
2023-02-12 21:28:36,2,1,1
2023-02-12 21:28:45,2,1,1
2023-02-12 21:28:55,2,1,1
2023-02-12 21:29:01,2,1,1
2023-02-12 21:29:08,2,1,1
2023-02-12 21:29:11,3,1,1
2023-02-12 21:29:19,3,1,1
2023-02-12 21:29:32,2,1,1
2023-02-12 21:30:13,3,1,1
2023-02-12 21:30:26,2,1,1
2023-02-12 21:31:15,3,1,1
2023-02-12 21:31:24,2,1,1
2023-02-12 21:32:18,3,1,1
2023-02-12 21:48:22,2,1,1
2023-02-12 21:49:45,1,1,1
2023-02-12 21:50:06,2,1,1
2023-02-12 21:50:09,2,1,1
2023-02-12 21:50:14,2,1,1
2023-02-12 21:54:03,2,1,1
2023-02-12 21:54:59,1,1,1
2023-02-12 21:55:10,2,1,1
2023-02-12 21:55:17,2,1,1
2023-02-12 21:55:20,2,1,1
2023-02-12 21:55:28,2,1,1
2023-02-12 21:55:38,2,1,1
2023-02-12 21:55:44,2,1,1
2023-02-12 21:55:54,2,1,1
2023-02-12 21:56:02,3,1,1
2023-02-12 21:56:14,3,1,1
2023-02-12 21:56:25,2,1,1
2023-02-12 21:56:57,3,1,1
2023-02-12 21:57:15,2,1,1
2023-02-12 21:58:10,3,1,1
